,-3000,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,total
thevikingnews.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,84,2,95
rhsacorn.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,11
southlakessentinel.com,0,0,0,0,0,0,0,0,0,0,0,0,202,287,397,187,61,30,29,128,115,0,1436
mlwgsjabberwock.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,47,87,41,52,26,0,273
titantimes.org,0,0,0,0,0,0,0,0,0,0,1,0,1,5,7,8,28,62,57,81,33,0,283
panthertrail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,9,36,42,10,0,123
theblazerrhs.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,0,36
theoracleonline.org,0,0,0,0,0,0,0,0,0,0,0,153,240,0,0,26,110,177,206,143,41,0,1096
lancenews.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,0,38
cfhstalon.com,0,0,0,0,0,0,0,0,0,0,0,0,0,16,77,21,8,68,119,212,85,4,610
dhspress.com,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,32,77,215,229,272,161,1,1011
oaktonoutlook.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,183,165,266,214,205,0,1104
khstreaty.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,28,6,14,53,61,0,200
thelighthousechc.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,80,289,230,0,632
falconpressnews.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,108,111,134,142,140,66,38,766
baysidebeacon.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,0,16
thsgazette.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,131,230,105,58,0,551
olhscurrent.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,145,286,188,12,669
lafayetteledger.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,157,202,135,4,636
iswtoday.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,48,6,0,75
fhstalon.com,0,0,0,0,0,0,0,0,0,0,0,0,0,24,97,232,177,85,103,163,92,0,973
hyltonwatchdog.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,81,40,0,158
wshsvalkyrie.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,0,40
graftonvoyage.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,42,106,65,0,229
theahseagle.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,92,180,133,111,67,45,0,647
arhsinflight.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,126,0,186
thespartanstandard.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phsfalconflyer.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,202,110,0,385
marinermedia.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,87,3,16,109,118,0,390
panthertracks.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,342,487,464,1,31,1377
thecatamount.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,55,134,0,193
blueandgoldtimes.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,18,15,0,88
columnsnewspaper.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ehsscratchingpost.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,4,1,32
fhseagleeye.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gigharborsound.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,103,80,57,49,23,1,382
phsoutlook.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,120,138,157,102,67,40,11,669
ihsjournalism.online,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,134,0,274
gibsongazette.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,0,38
nordicnews.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,64,27,105,92,72,2,376
tomatalk.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,75,37,40,42,11,0,258
tahomanews.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,154,150,0,354
coyotecopy.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,44,0,84
lshsvalhalla.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,117,94,46,31,0,352
thehawkeye.org,0,0,0,0,0,0,0,0,0,9,48,85,89,127,166,175,104,122,194,174,51,1,1345
theolympus.net,0,0,0,0,0,0,0,0,0,0,0,0,15,52,49,41,46,37,85,31,67,0,423
theoutlooknewspaper.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,43,11,68,0,153
vikingvanguard.com,0,0,0,0,0,0,0,0,0,0,0,0,0,15,78,241,241,177,106,120,53,3,1034
erhsjagwire.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,54,29,47,3,0,0,175
rhscommoner.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,26,9,0,90
lhspatriotpress.com,0,0,0,0,0,0,0,0,0,0,0,0,0,40,162,232,313,208,281,125,169,3,1533
rhsarrow.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,202,0,479
falconstoday.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
ecinsider.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,34,0,57
garfieldmessenger.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,107,108,45,0,288
themiter.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,67,157,144,195,38,0,638
clevelandjournal.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,101,103,58,32,45,0,0,342
seapreppanther.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,60,92,95,119,123,66,17,619
ballardtalisman.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,66,127,72,134,123,61,0,611
uprepmedia.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,62,79,32,16,39,2,252
thecub.swsdonline.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,27,88,69,1,226
thekolus.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,69
highlandpiper-sc.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,27,18,0,79
cougarchronicle.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85
alltheedge.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,71,97,238,245,57,0,719
mshscattales.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,0,53
stevensonrealm.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,2,0,0,16
spartannews.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,13
bellarminelion.com,0,0,0,0,0,0,0,0,0,0,0,0,0,14,57,47,15,25,32,26,13,0,229
anniewrightinkwell.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,52,80,63,51,0,270
setondailyroar.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,7,2,51
wahijournal.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,41
whsappleleaf.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,394,321,288,81,51,13,0,1317
cavtalk.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,109,46,0,208
ihspatriotpost.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,182,0,292
jmhspawprint.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maverickexpress.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,52,6,67
smhsbirdseyeview.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,74,0,146
cmhsmedievaltimes.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,92,155,155,145,0,564
thebluegrey.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,61,66,102,25,1,301
northnoct.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,203,118,56,18,0,454
brodheadmedia.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,243,260,192,133,0,833
baknightwatch.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,58,14,0,74
bctyro.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,118,162,101,87,75,1,637
spartanbanner.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,58,16,43,14,0,147
bdhs.talon.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sdeaglepride.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13
chsprowler.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,36,0,68
dphsnewspaper.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,8,0,64
huskyhowl.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,2,0,12
mhspurplewings.org,0,0,0,0,0,0,0,0,0,0,0,0,0,19,35,60,120,95,12,1,0,0,342
thesignalfortatkinson.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ndatritonian.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,12
bayportside.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18
preblebuzz.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
ghspubs.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thearrowhead.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,288,142,238,224,180,87,8,1368
craigcriterion.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,64,0,136
sjcawichallenger.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,91,242,98,59,1,509
ehstowermedia.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,20
homesteadhighlanderonline.com,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,167,402,320,223,197,115,63,1493
soliloquyonline.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
mukpress.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,48
warriorsword.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,31,58,44,26,1,168
neenahsatellite.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,61,137,334,245,159,109,1,1065
theonlion.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,14,0,0,0,45
oshkoshnorthstar.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,92,0,106
phshook.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,27
pocohonews.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,82,69,67,50,0,400
parkbeacon.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,54,52,10,0,144
thehodagheadlines.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shs-lakebreeze-publications.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,62,52,27,0,316
sfhstalon.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strstudentnews.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,60,64,29,0,198
rvhsbridge.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,16,0,57
spashmirror.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,134,195,90,0,540
prairiepost.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,37,2,1,62
spartanspin.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,103,88,0,249
kmperformexpress.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,79,49,88,45,0,301
whspurplesage.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,50,92,0,0,210
wausaueastskyrocket.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18
wauwatosawest.com,0,0,0,0,0,0,0,0,0,0,0,24,83,89,68,68,43,13,17,63,3,1,472
pantherprowler.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
dcejet.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86,65,0,152
mountainstar.lcsd2.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,59
kellykall.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,14,34,38,14,0,131
nchsgusher.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,62,0,85
ehsthunderbolt.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,82,82,109,55,0,440
tatankatimes.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
cheyennecentralhighlariat.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,6,0,25
chsbonfire.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,398
phsprowl.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,210,190,0,494
shsock.com,0,0,0,0,0,0,0,0,0,0,0,0,0,79,129,55,32,48,30,37,0,0,410
gradedtalon.com,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,307,187,79,44,67,19,0,727
ksscensorthis.com,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,23,41,32,25,14,10,0,180
artofadventure.ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,1,0,0,0,15
levillamaria.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14
camaradiant.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,166,152,54,55,0,444
spectrum-bss.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
creatuscape.bss.on.ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sgscreed.com,0,0,0,0,0,0,0,0,0,0,0,0,0,36,114,149,158,130,103,70,27,0,787
casnews.co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,23,18,131
thediscoverer.columbus.edu.co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,336,444,211,1,1057
fisherald.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,49,34,26,0,120
stlouisschoolnewspaper.com,0,0,0,0,0,0,0,0,0,0,0,0,0,16,70,40,63,45,19,16,11,0,280
aventina.it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,69,53,18,0,188
isshinternational.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,77,43,0,22,36,4,218
thetrojantimes.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dragonmosaic.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,89,81,106,0,310
isgjtoday.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,31,20,8,0,15,88
thequirkyquibbler.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,66,70,47,28,0,266
iszlschoolnewspaper.com,0,0,0,0,0,0,0,0,0,0,0,6,32,44,72,105,59,98,143,41,19,0,619
isbpanthernation.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,142,157,179,163,86,2,805
theflame.unishanoi.org,0,0,0,0,0,0,0,0,0,0,0,0,0,54,63,19,140,47,47,27,20,0,417
thevanguardusa.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thehornettribuneonline.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,28,0,85
cw.ua.edu,0,0,0,0,0,0,0,0,0,0,0,2261,2507,2649,2727,1764,1321,1316,1800,1332,614,0,18291
caccactus.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,123,135,147,0,0,0,478
thevoicegcc.com,0,0,123,342,225,183,81,0,0,54,227,158,99,39,104,128,154,77,87,63,48,0,2192
nevalleynews.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,83,66,110,152,100,0,532
hsuoracle.com,0,0,0,20,124,172,133,200,373,413,298,208,247,312,231,288,263,191,208,210,35,0,3926
newswordy.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
therip.com,0,0,184,299,269,234,325,313,429,427,448,422,496,572,410,370,483,467,420,398,180,0,7146
therunneronline.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,320,577,531,418,375,195,0,2641
theorion.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,4746,1484,1403,1179,1262,386,1,11035
thenuherald.com,0,0,0,0,0,0,0,0,0,36,58,34,24,52,22,42,32,54,0,0,0,0,354
lavozdeanza.com,0,1,0,0,0,0,0,0,1,0,0,142,169,301,242,236,222,194,240,338,199,6,2291
gcsummit.com,0,0,0,0,0,0,0,0,0,0,0,154,387,137,26,0,2,0,0,20,97,0,823
therampageonline.com,0,0,0,0,0,0,0,0,0,1,2,192,313,460,426,256,362,390,448,351,145,4,3350
elvaq.com,0,0,82,122,174,115,92,110,143,200,193,219,200,213,162,216,212,162,176,205,36,2,3034
thepioneeronline.com,0,0,0,0,0,0,0,0,0,0,0,234,632,515,405,464,428,573,482,385,171,0,4289
thepointmagazine.org,0,0,0,0,0,0,0,0,0,0,8,21,29,25,24,11,11,12,19,4,8,0,172
chimesnewspaper.com,0,0,0,0,0,0,0,0,276,598,521,672,767,758,727,783,836,921,822,731,361,1,8774
biolaavenuemedia.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7
foothillscript.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,132,3,0,264
csulauniversitytimes.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bluedevilreport.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18
studentvoiceonline.com,0,0,0,0,0,0,0,0,0,70,220,168,40,23,34,285,348,383,223,150,110,8,2062
dailysundial.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
talonmarks.com,0,0,509,445,778,797,742,799,828,583,684,761,884,973,832,1032,873,650,474,421,234,7,13306
lmcexperience.com,0,0,0,0,0,0,0,0,0,0,0,0,0,152,323,362,362,353,299,309,142,1,2303
dvcinquirer.com,0,0,0,0,0,0,0,0,0,17,30,182,300,290,251,272,335,285,332,219,120,0,2633
roundhousenews.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thecrcconnection.com,0,0,0,0,0,0,0,0,0,0,0,0,152,221,318,220,188,173,200,199,93,0,1764
arcurrent.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
statehornet.com,0,481,938,901,732,717,713,735,1970,1135,909,915,605,620,819,1112,857,673,701,729,367,0,16629
theskylineview.com,0,0,0,17,1,0,0,1,0,2,7,202,267,383,417,484,506,360,302,281,113,0,3343
mesapress.com,0,0,0,0,0,0,0,114,157,170,200,181,171,87,122,110,123,144,141,196,74,0,1990
sdcitytimes.com,0,0,0,0,0,0,0,42,138,160,311,290,278,256,226,303,257,248,121,105,81,0,2816
thedailyaztec.com,0,0,0,0,0,0,0,0,1,63,92,270,844,933,987,1108,881,902,993,953,428,0,8455
cccadvocate.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thechannels.org,0,0,0,0,0,1,0,0,0,2,146,234,143,206,379,331,369,377,421,323,211,0,3143
tmumane.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,86,18,0,113
theoakleafnews.com,0,0,0,0,0,0,46,0,0,0,0,189,301,413,382,454,522,448,361,427,153,0,3696
eccunion.com,0,0,0,0,140,535,420,0,35,586,648,515,421,431,316,504,956,802,531,364,283,0,7487
thecampusjournal.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,217,113,163,56,0,622
elpaisanoonline.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cunewscorps.com,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,31,169,62,10,1,1,2,308
arapahoenews.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,280,232,156,39,7,816
q30tv.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,368,503,447,458,408,214,1,2417
wqaq.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,4,0,15
theqbsn.com,0,0,0,0,0,0,0,0,0,0,0,0,0,123,249,172,140,165,201,194,66,0,1310
thehartfordinformer.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,256,0,283
centralrecorder.org,0,0,0,0,0,0,0,0,0,0,316,390,477,221,376,283,218,123,339,718,459,1,3921
chargerbulletin.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
awolau.org,0,0,0,0,0,0,0,0,0,0,31,68,67,39,43,39,56,34,43,62,68,0,550
wvau.org,0,0,0,0,0,0,0,0,0,0,0,23,99,136,170,530,324,102,148,150,43,0,1725
upressonline.com,0,0,0,0,0,0,0,0,0,0,0,0,340,340,278,227,354,395,312,231,73,1,2551
hatternetwork.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76,75,59,0,218
judolphinmedia.com,0,0,0,0,0,0,0,0,0,0,0,65,333,469,255,179,132,56,17,44,38,0,1588
unfspinnaker.com,0,0,0,0,0,0,0,0,0,2,39,16,24,51,219,374,523,621,800,915,275,0,3859
hawkeyenews.net,0,0,0,0,0,0,0,0,0,0,0,1,34,65,85,103,68,68,76,48,40,0,588
csusaber.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,57,89,68,26,0,244
oxfordspokesman.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thesilversword.com,0,0,0,0,0,0,0,0,0,0,0,5,0,213,205,138,181,213,136,90,30,0,1211
lcpathfinder.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,38,0,62
dailyegyptian.com,2701,2955,2606,3253,3222,2224,1895,1077,3683,1659,1640,28,1538,1618,1256,1411,1170,1835,1055,647,358,0,37831
dailyillini.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dailyeasternnews.com,0,12,1693,1998,2296,2192,2253,1962,1768,1391,1289,1562,2023,2948,1709,2515,2329,1910,1781,1801,913,0,36345
neiuindependent.org,0,0,0,0,0,0,0,30,0,0,0,0,34,288,197,202,348,333,233,179,119,3,1966
depauliaonline.com,0,0,0,0,0,0,0,0,0,0,0,1,170,780,1046,1139,1316,1062,746,962,617,46,7885
columbiachronicle.com,0,0,0,0,0,0,0,0,0,381,655,702,741,807,39,794,805,776,781,682,349,0,7512
mcctartan.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,18,0,71
decaturian.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oaktonoccurrence.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,39,0,57
elginobserver.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,181,191,105,0,641
dailynorthwestern.com,0,0,0,0,0,0,0,0,0,31,396,978,966,1405,2051,2121,2074,1921,2317,2460,1476,1,18197
codcourier.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,399,373,287,435,139,1,1753
westerncourier.com,0,12,206,1783,1808,1829,1509,1369,1325,1280,1133,958,1042,1283,1256,1149,1008,1044,847,978,446,0,22265
kscopeonline.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,220,191,67,36,0,679
thenavigatornews.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,135,180,62,0,474
ivleader.com,0,0,0,0,0,0,0,0,0,0,0,0,7,214,203,207,179,99,255,139,37,0,1340
harbinger.media,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24
uisjournal.com,0,0,0,0,0,0,0,0,0,0,0,0,0,115,164,174,309,411,300,219,75,2,1769
thelamponline.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,121,212,59,117,44,0,665
phoenixgsu.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,7,0,19
usishield.com,0,0,0,0,0,0,0,0,0,0,0,51,453,403,511,550,546,514,443,418,171,0,4060
muknightwatch.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,62,0,101
thesimpsonian.com,0,0,0,0,0,2,1,6,6,8,27,209,209,385,232,290,500,407,292,274,144,0,2992
iushorizon.com,0,0,0,0,0,0,0,0,0,191,356,398,398,281,305,327,222,217,134,185,79,4,3097
pnwpioneer.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,242,197,31,0,581
sitysauce.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76
northerniowan.com,0,0,0,0,0,0,0,0,0,0,89,155,128,139,105,267,426,387,382,433,191,0,2702
lutherchips.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,341,145,0,826
dailyiowan.com,0,0,0,0,0,0,0,0,0,0,3918,2356,4282,4025,4068,3555,3889,4067,4071,4351,2338,25,40945
calumet.eicc.edu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,41,0,71
bvtack.com,0,0,0,0,0,0,0,0,0,0,0,0,0,255,494,406,465,321,253,320,120,3,2637
thebakerorange.com,0,0,0,0,0,0,0,264,372,380,269,257,624,560,1028,461,413,407,290,178,101,0,5604
theallenflame.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,36,35,20,75,128,55,0,372
